,LM_1.034e-05,LM_1.285e-05,LM_1.634e-05,LM_2.084e-05,LM_2.634e-05,LM_3.335e-05,LM_4.234e-05,LM_5.384e-05,LM_6.834e-05,LM_8.634e-05,LM_0.0001088,LM_0.0001428,LM_0.0001858,LM_0.0002288,LM_0.0002718,LM_0.0003363,LM_0.0004223,LM_0.0005298,HM_5.021e-05,HM_5.571e-05,HM_6.272e-05,HM_7.171e-05,HM_8.321e-05,HM_9.771e-05,HM_0.0001157,HM_0.0001382,HM_0.0001722,HM_0.0002152,HM_0.0002582,HM_0.0003012,HM_0.0003657,HM_0.0004517,HM_0.0005592,HM_0.0007092,HM_0.0009017,HM_0.001138,HM_0.001437,HM_0.001821,HM_0.002292,HM_0.002848,HM_0.003534
46,-5.840767344529145e-09,-4.221587563661647e-09,-2.8526812731368825e-09,-1.9916198999139217e-09,-1.371751760909876e-09,-9.072079202806697e-10,-6.019500971240629e-10,-3.968707447687005e-10,-2.678202776664986e-10,-1.915270586308374e-10,-1.3769099018952802e-10,-9.514077463309629e-11,-7.117868329894784e-11,-5.855163405064431e-11,-4.641956126906426e-11,-3.6446959897638335e-11,-2.6595426335731424e-11,-1.8856333082900525e-11,-1.0472067284180142e-09,-8.100440174001168e-10,-6.434852580655063e-10,-4.901320341762925e-10,-3.680094094596661e-10,-2.7770062344435133e-10,-2.117616212381317e-10,-1.6361550359118494e-10,-1.3509356440292724e-10,-1.0798345704147942e-10,-8.503003769878602e-11,-7.200018626575089e-11,-5.5162529080358534e-11,-4.1028951725698044e-11,-3.02384699015324e-11,-2.1041954652805824e-11,-1.4080058414870245e-11,-9.211803423702244e-12,-6.777115536275855e-12,-4.408833972220925e-12,-2.7534728263436765e-12,-1.688722635495514e-12,-9.80740459656802e-13
47,-5.580671472515211e-09,-4.019331081821617e-09,-2.707711669633267e-09,-1.888799827651007e-09,-1.3016685192847416e-09,-8.627814051262885e-10,-5.746404726308298e-10,-3.806936753098857e-10,-2.5807372629183047e-10,-1.850874022198237e-10,-1.3330652992251078e-10,-9.215254512969693e-11,-6.888653402650058e-11,-5.6611578189428165e-11,-4.481850787439451e-11,-3.5136865178195804e-11,-2.5584884832180485e-11,-1.810096621739137e-11,-1.0013599860273844e-09,-7.759751378467219e-10,-6.175649223834075e-10,-4.715731439697847e-10,-3.5507071931979656e-10,-2.6860840257200254e-10,-2.0517243859458265e-10,-1.586174875264665e-10,-1.309382732814542e-10,-1.0460644534421719e-10,-8.23124506865913e-11,-6.965827325299335e-11,-5.33107067098207e-11,-3.960503749131983e-11,-2.916263624093105e-11,-2.028444195208515e-11,-1.3579088748337262e-11,-8.897038419561586e-12,-6.553231661477618e-12,-4.271666253565704e-12,-2.6736294216213835e-12,-1.6430392751366292e-12,-9.558690682336268e-13
48,-5.144570472542966e-09,-3.6891244084050644e-09,-2.479213427800398e-09,-1.7312399579314522e-09,-1.1969806859741478e-09,-7.978972866188877e-10,-5.350849701741768e-10,-3.57021200524624e-10,-2.433495504127811e-10,-1.7498350250875926e-10,-1.2616131977394805e-10,-8.715356233259767e-11,-6.505941156746421e-11,-5.341602650417095e-11,-4.223126396450849e-11,-3.307549894658722e-11,-2.405696792821521e-11,-1.701147399224091e-11,-9.266071772461544e-10,-7.204594847958623e-10,-5.752279611911735e-10,-4.410984267344229e-10,-3.33597467611948e-10,-2.532645787978087e-10,-1.9383976776377166e-10,-1.4992052292901726e-10,-1.2373375574397906e-10,-9.881573235367999e-11,-7.772317533913747e-11,-6.57634363746035e-11,-5.0318407105621754e-11,-3.738823647976719e-11,-2.7552569196668858e-11,-1.9200281093509265e-11,-1.2893261796302497e-11,-8.48244780803937e-12,-6.262348749292032e-12,-4.0974457742483195e-12,-2.574445122816582e-12,-1.5875033650597829e-12,-9.263882495176867e-13
49,-4.5654776344773486e-09,-3.269015105346941e-09,-2.2026902413311356e-09,-1.54680747937807e-09,-1.0775248483287452e-09,-7.251464456172585e-10,-4.907363571795915e-10,-3.3005168131269107e-10,-2.26138356013694e-10,-1.6294404075370057e-10,-1.1755305952228188e-10,-8.115240764642262e-11,-6.05289857775086e-11,-4.967972061798266e-11,-3.925890426538389e-11,-3.074763238193798e-11,-2.2371587172396157e-11,-1.583724246613062e-11,-8.448868823782618e-10,-6.602821836550503e-10,-5.294558201757345e-10,-4.081497758616846e-10,-3.102224824047083e-10,-2.363549477088192e-10,-1.8121646590723881e-10,-1.402267816574446e-10,-1.1575160608007027e-10,-9.246343526854472e-11,-7.275237107357474e-11,-6.158119735614755e-11,-4.715586769993395e-11,-3.508385646004192e-11,-2.590222793632426e-11,-1.8101499405811552e-11,-1.2201613011992395e-11,-8.062884426888978e-12,-5.966460744381528e-12,-3.918507402950656e-12,-2.4714342055987834e-12,-1.5293224637710438e-12,-8.954182384084227e-13
50,-4.067705297421134e-09,-2.9226348283712525e-09,-1.983415435433368e-09,-1.4033831577694752e-09,-9.856335682318324e-10,-6.693103476250884e-10,-4.563637631765655e-10,-3.087361223802471e-10,-2.122168582079552e-10,-1.5303705300605e-10,-1.1037525505029339e-10,-7.610684165426904e-11,-5.6711288827231314e-11,-4.653019966355761e-11,-3.6752192901403575e-11,-2.878359704859474e-11,-2.0948371048831075e-11,-1.4844115026909476e-11,-7.781743814874116e-10,-6.110937834935293e-10,-4.918557763299941e-10,-3.808348688024802e-10,-2.905654661991307e-10,-2.21891545983307e-10,-1.7025082559153967e-10,-1.3171436646801874e-10,-1.0871418132951225e-10,-8.684338474075297e-11,-6.833601521606915e-11,-5.7858403212022654e-11,-4.4331005499171785e-11,-3.301834488655545e-11,-2.441710309307398e-11,-1.710717259594212e-11,-1.157089998955605e-11,-7.676674744336848e-12,-5.693006665404496e-12,-3.752082581394482e-12,-2.3751848408112726e-12,-1.4749522339840647e-12,-8.666563836486407e-13
51,-3.562861330513377e-09,-2.572781218465647e-09,-1.758778566178417e-09,-1.252626814127303e-09,-8.856886424549176e-10,-6.058163375710604e-10,-4.155776790617166e-10,-2.825030549465714e-10,-1.9472454111037715e-10,-1.4052534557305356e-10,-1.01322218467131e-10,-6.977767541518716e-11,-5.1939650732595904e-11,-4.259697405409948e-11,-3.3625220210129187e-11,-2.6331576772984026e-11,-1.91669729281509e-11,-1.35936948980214e-11,-7.052421885715025e-10,-5.560821168803941e-10,-4.4895824710842197e-10,-3.488711486414308e-10,-2.6701783295853396e-10,-2.043261788711654e-10,-1.569070086018792e-10,-1.2140637308777688e-10,-1.00217686738937e-10,-8.007711928696266e-11,-6.303627307443956e-11,-5.3395620016158104e-11,-4.094987933894911e-11,-3.0545350727379286e-11,-2.2634255611616212e-11,-1.5905957875733768e-11,-1.0800802270636827e-11,-7.198308768575403e-12,-5.351526977181803e-12,-3.5412924547403455e-12,-2.2513876766085788e-12,-1.4039087982105413e-12,-8.284462550599633e-13
52,-3.43035107645503e-09,-2.4796106270538817e-09,-1.6996977396821518e-09,-1.2142524482850974e-09,-8.614370722550443e-10,-5.914151119471025e-10,-4.0694381011597466e-10,-2.7725853895127534e-10,-1.9128418629395392e-10,-1.3798987706581399e-10,-9.937538662054448e-11,-6.828926880176083e-11,-5.073780278036051e-11,-4.1569758937876443e-11,-3.27669778882092e-11,-2.5632735196585465e-11,-1.8634866105857724e-11,-1.3205173088528268e-11,-6.894730397054831e-10,-5.44392270383939e-10,-4.400263953126487e-10,-3.423825351827871e-10,-2.6230798053401617e-10,-2.0074034998902448e-10,-1.5401162084224354e-10,-1.1898852310468542e-10,-9.81338369332049e-11,-7.833576433505564e-11,-6.159277755809855e-11,-5.214342250900925e-11,-3.99507525766591e-11,-2.977892345709352e-11,-2.2060568526097294e-11,-1.5507214103202195e-11,-1.0540096695576347e-11,-7.03539154206197e-12,-5.235704650833592e-12,-3.4704419010770944e-12,-2.2103715546853983e-12,-1.3807668706788507e-12,-8.162531199785823e-13
53,-3.325036463262483e-09,-2.4046498284450967e-09,-1.6503738109446996e-09,-1.1805855644381524e-09,-8.386950658450155e-10,-5.765778268701106e-10,-3.9706140651271076e-10,-2.705658643776164e-10,-1.8652645015801482e-10,-1.3436660270167859e-10,-9.657313495353347e-11,-6.618207724508387e-11,-4.9072270151270425e-11,-4.0166289848296206e-11,-3.16165229681895e-11,-2.4711419304445495e-11,-1.7948221343653844e-11,-1.2713404119796698e-11,-6.729044699473401e-10,-5.313131498914895e-10,-4.2949743877512e-10,-3.3421525580514035e-10,-2.560073058649149e-10,-1.957708344315107e-10,-1.4998960333705056e-10,-1.1568994866482254e-10,-9.533013249318026e-11,-7.60299402505106e-11,-5.971617138231459e-11,-5.0532111318307574e-11,-3.8687455743924705e-11,-2.8825604522359074e-11,-2.1355838135106553e-11,-1.502124100697705e-11,-1.022218941246086e-11,-6.834574926331583e-12,-5.091452104306663e-12,-3.380535912400741e-12,-2.1572138351772163e-12,-1.350229587879133e-12,-7.9995320681126e-13
54,-3.2594220554480135e-09,-2.3571140363075904e-09,-1.6174102088355655e-09,-1.1566766305316038e-09,-8.214043951776349e-10,-5.643833689925292e-10,-3.88366313012285e-10,-2.643372978691053e-10,-1.8194352515425386e-10,-1.3082841168443808e-10,-9.382265387365544e-11,-6.411459073634357e-11,-4.744002992633454e-11,-3.879068476846163e-11,-3.0488637114996547e-11,-2.38069477586096e-11,-1.7272441772853716e-11,-1.2227729342313837e-11,-6.563753117266656e-10,-5.177165967465735e-10,-4.1822007961570685e-10,-3.251697316941083e-10,-2.4883878117321594e-10,-1.9004222538695763e-10,-1.4535620552729662e-10,-1.1192029215395636e-10,-9.214273771465076e-11,-7.342345998126317e-11,-5.7608852131517625e-11,-4.872877694705936e-11,-3.728174472678206e-11,-2.7770153803659043e-11,-2.0578392522010527e-11,-1.4486773426247485e-11,-9.873500041552516e-12,-6.614943244706877e-12,-4.9341397748479414e-12,-3.2830465895294116e-12,-2.1000615539136232e-12,-1.317818197929586e-12,-7.830015009172484e-13
55,-3.1933249690376385e-09,-2.3069065589007636e-09,-1.5814480680828779e-09,-1.1305416299690574e-09,-8.028149598516821e-10,-5.517717731448263e-10,-3.7990027230508836e-10,-2.587364310621291e-10,-1.781536862257367e-10,-1.2808533373689812e-10,-9.180026369763989e-11,-6.265077144504e-11,-4.629649977464975e-11,-3.7824704936676436e-11,-2.969382849218016e-11,-2.3162888027149542e-11,-1.6782494131746017e-11,-1.1866343624856552e-11,-6.425296395379516e-10,-5.068059621542402e-10,-4.0946864466850783e-10,-3.184228008255859e-10,-2.436952143361483e-10,-1.860770247171586e-10,-1.422498414416265e-10,-1.0944977356922248e-10,-9.006252271663771e-11,-7.172028804184533e-11,-5.622762920272862e-11,-4.753797294438367e-11,-3.633980525227939e-11,-2.704686974681293e-11,-2.003091143819451e-11,-1.4096893315516852e-11,-9.608635991025687e-12,-6.4410536542484e-12,-4.807141386660785e-12,-3.201755878860737e-12,-2.050741951117406e-12,-1.2887972447143374e-12,-7.671181769287858e-13
56,-3.1355980811629394e-09,-2.2555539541724865e-09,-1.54079278790813e-09,-1.100169360215694e-09,-7.812680151815039e-10,-5.376310534963635e-10,-3.710435121625455e-10,-2.5350040160720477e-10,-1.7510870117580573e-10,-1.261943645738195e-10,-9.061830397390807e-11,-6.192326635298382e-11,-4.576714283159378e-11,-3.738084133303314e-11,-2.9331790983784633e-11,-2.286264748050324e-11,-1.6543840011501467e-11,-1.1678387645627645e-11,-6.286779481527292e-10,-4.963805394010786e-10,-4.0155897999194126e-10,-3.1280072538639666e-10,-2.3982138834569124e-10,-1.8339043303727217e-10,-1.4034081232197052e-10,-1.0804352678215494e-10,-8.89071120075696e-11,-7.078626149516156e-11,-5.5478114060132116e-11,-4.6884940150211255e-11,-3.581136779139726e-11,-2.662305239046388e-11,-1.969255083101207e-11,-1.3840211903842894e-11,-9.423479346866092e-12,-6.3139122040387515e-12,-4.7134949505444856e-12,-3.141326792623748e-12,-2.0143474604762816e-12,-1.2678980782129462e-12,-7.562032563402404e-13
57,-3.0550091134652434e-09,-2.1817310025806625e-09,-1.4812118619814823e-09,-1.0551791095196664e-09,-7.490386746698268e-10,-5.16252032020254e-10,-3.575282969341859e-10,-2.45468438019078e-10,-1.7047523351230167e-10,-1.234036649835639e-10,-8.898371517196655e-11,-6.10388259678495e-11,-4.519710529711258e-11,-3.693147401225311e-11,-2.8997050132441397e-11,-2.2599411526944682e-11,-1.6345231622532708e-11,-1.152464437943814e-11,-6.068993672716739e-10,-4.800509721342624e-10,-3.89285679737046e-10,-3.0424046633886185e-10,-2.341279872508392e-10,-1.796610151560357e-10,-1.3789728658534496e-10,-1.0641507250324794e-10,-8.765022485138073e-11,-6.98389966576901e-11,-5.4782162839563886e-11,-4.63010978817827e-11,-3.536707049696479e-11,-2.6277936431898136e-11,-1.941754784599029e-11,-1.3627633009350284e-11,-9.26523391853763e-12,-6.2013970196135635e-12,-4.6291713201745184e-12,-3.0853858479443282e-12,-1.97967612973214e-12,-1.2474429041881447e-12,-7.452255141039372e-13
58,-2.9598037440597257e-09,-2.0962304263358785e-09,-1.413375144349976e-09,-1.0043413253985618e-09,-7.127380324127212e-10,-4.921707593440673e-10,-3.4227038402009425e-10,-2.3640018900923455e-10,-1.6529627563126375e-10,-1.2037045063096265e-10,-8.730868067226784e-11,-6.024238489029691e-11,-4.47527561288042e-11,-3.660775726969635e-11,-2.8787127366791937e-11,-2.2446538537433787e-11,-1.623748155745651e-11,-1.1439802394137502e-11,-5.827148996970314e-10,-4.6211264544101343e-10,-3.7595092974970806e-10,-2.950969785194685e-10,-2.281925640001939e-10,-1.7590403525217564e-10,-1.3555518526568566e-10,-1.0496052629670952e-10,-8.658249816121507e-11,-6.908293755497586e-11,-5.4274750442859846e-11,-4.5891877792325555e-11,-3.507624905715627e-11,-2.6057680318428605e-11,-1.9238480017004246e-11,-1.3481943050762393e-11,-9.150340901087382e-12,-6.1157129829246125e-12,-4.563880972747796e-12,-3.041017757555324e-12,-1.951567312440153e-12,-1.230484360277727e-12,-7.358737939794134e-13
59,-2.8813056292477417e-09,-2.0261508061171647e-09,-1.359067051956043e-09,-9.646656309383466e-10,-6.852239591152725e-10,-4.746180378824172e-10,-3.3170091428621685e-10,-2.3059997727121685e-10,-1.623971683759461e-10,-1.1899729262801182e-10,-8.684593518493686e-11,-6.029828645268041e-11,-4.495452011709463e-11,-3.68195593973043e-11,-2.900633203370954e-11,-2.2633048671611655e-11,-1.6379170444450656e-11,-1.1531923066613533e-11,-5.652192306676249e-10,-4.496801136655251e-10,-3.671767399964004e-10,-2.8959663852744944e-10,-2.2511228382795722e-10,-1.7437500856667146e-10,-1.3495163753933113e-10,-1.0486773601198713e-10,-8.664607144163114e-11,-6.923692021294319e-11,-5.44893213157776e-11,-4.60958426190707e-11,-3.52573330980656e-11,-2.618837578140292e-11,-1.931638771830264e-11,-1.3512300526776362e-11,-9.150144597166869e-12,-6.102310567725248e-12,-4.55056288161969e-12,-3.0291342143766487e-12,-1.9428085771402372e-12,-1.2247932769395836e-12,-7.326383394476997e-13
60,-2.8375470824612765e-09,-1.9825201105631638e-09,-1.323994753326799e-09,-9.392430707044884e-10,-6.680821292947078e-10,-4.6430008215930296e-10,-3.261195511284582e-10,-2.281752837042744e-10,-1.6180462233829008e-10,-1.192801420510362e-10,-8.75764011134608e-11,-6.118148810063173e-11,-4.577827667112079e-11,-3.754532188157034e-11,-2.9635684546226304e-11,-2.314411073165192e-11,-1.6760424063462535e-11,-1.179599397098273e-11,-5.551529604543642e-10,-4.4317945004905336e-10,-3.632238902091962e-10,-2.878702370201509e-10,-2.2493794166679266e-10,-1.7507905335392778e-10,-1.3606652382957857e-10,-1.0610525176811362e-10,-8.780888895820683e-11,-7.027105293277829e-11,-5.53984369726531e-11,-4.688869746437857e-11,-3.5890483317600286e-11,-2.665523703762207e-11,-1.964057635138197e-11,-1.3711259054047855e-11,-9.258952822028511e-12,-6.1563794346882586e-12,-4.5849787307615305e-12,-3.0462367447817714e-12,-1.9507643793499794e-12,-1.2285416001162722e-12,-7.344293870761396e-13
61,-2.7562621659736137e-09,-1.9146589639448256e-09,-1.2744309664535164e-09,-9.044081946941329e-10,-6.447691229035448e-10,-4.5001250449912717e-10,-3.178923352978252e-10,-2.2396553825818083e-10,-1.5997736277904197e-10,-1.1867590618951946e-10,-8.768039224116255e-11,-6.165728326055235e-11,-4.632112131722694e-11,-3.8055174349896935e-11,-3.011136486695141e-11,-2.3548924118989784e-11,-1.7079685993323157e-11,-1.2028670286061087e-11,-5.408586428731966e-10,-4.335675903939352e-10,-3.568621722235686e-10,-2.843597430509726e-10,-2.2346082607134947e-10,-1.748389778026076e-10,-1.365042254232358e-10,-1.0686108008775517e-10,-8.860104165256245e-11,-7.103771876503888e-11,-5.6126138951585834e-11,-4.754526097473349e-11,-3.6444018111137724e-11,-2.7084304011619947e-11,-1.9952615896179305e-11,-1.3913150850400763e-11,-9.375997947027114e-12,-6.217828639546071e-12,-4.62424720123821e-12,-3.0655381192266097e-12,-1.958907468172208e-12,-1.231410747665998e-12,-7.350106393958042e-13
62,-2.629393787593908e-09,-1.8189668618740243e-09,-1.2093251948435566e-09,-8.598999997686332e-10,-6.152971300306923e-10,-4.3182281778290637e-10,-3.0704860483032574e-10,-2.179510880872066e-10,-1.5686168709470033e-10,-1.1711319765336867e-10,-8.707933350933487e-11,-6.164894996679525e-11,-4.6514698849665935e-11,-3.828939921970577e-11,-3.038210564720486e-11,-2.380578280510779e-11,-1.7305698192705722e-11,-1.2208115136703855e-11,-5.222092381037829e-10,-4.2072856339502194e-10,-3.47937998358021e-10,-2.7885993282300805e-10,-2.2042304327672346e-10,-1.7336878225975146e-10,-1.3598507333113222e-10,-1.0688526299779201e-10,-8.880609685255909e-11,-7.13574680414539e-11,-5.652552444851192e-11,-4.794058648685212e-11,-3.682210142597145e-11,-2.7406680884746223e-11,-2.020530330448079e-11,-1.408961267802415e-11,-9.48691179033626e-12,-6.281278717663737e-12,-4.666290034860001e-12,-3.0877791990310128e-12,-1.969224240022825e-12,-1.2355897351030382e-12,-7.362083063706581e-13
63,-2.4840361044385395e-09,-1.7158132675145842e-09,-1.1423682841243369e-09,-8.150231139088024e-10,-5.858502539079008e-10,-4.1362713647251043e-10,-2.9602276124348244e-10,-2.1160631637364813e-10,-1.5334254717383166e-10,-1.1514293027957712e-10,-8.609977503079107e-11,-6.132234569278155e-11,-4.644948570899431e-11,-3.8307129142523754e-11,-3.0477321003796655e-11,-2.3926531544386398e-11,-1.7435997072696968e-11,-1.232499003270377e-11,-5.025055969540386e-10,-4.0710251200692363e-10,-3.38289180858025e-10,-2.726679500343409e-10,-2.1670948962409183e-10,-1.7126283246324277e-10,-1.3489722248164417e-10,-1.0642196948444587e-10,-8.859526626898446e-11,-7.133795331109545e-11,-5.6652761968287405e-11,-4.8108186280056293e-11,-3.703092578930323e-11,-2.761244140090173e-11,-2.038233775637265e-11,-1.422386880846444e-11,-9.578123447777755e-12,-6.337615982521694e-12,-4.704840365255685e-12,-3.109435174028918e-12,-1.9799782557725773e-12,-1.2402807819340619e-12,-7.376937211323887e-13
64,-2.308781524473588e-09,-1.5974735669676422e-09,-1.067690503676084e-09,-7.649914023639e-10,-5.525707148213244e-10,-3.9241726310652174e-10,-2.8251004225421737e-10,-2.031985386270082e-10,-1.481172083274065e-10,-1.1175798111780094e-10,-8.39652163482934e-11,-6.010184452506685e-11,-4.567468301708486e-11,-3.772914930467835e-11,-3.00868218016952e-11,-2.3662004521794855e-11,-1.7283731714179998e-11,-1.2244216264909947e-11,-4.787949587179199e-10,-3.8998631472102924e-10,-3.254859744262812e-10,-2.6367458034907137e-10,-2.105578160959074e-10,-1.6708454210765206e-10,-1.3208248179693835e-10,-1.0453625226442058e-10,-8.717913172263975e-11,-7.03335263208022e-11,-5.598555177947917e-11,-4.7600355619825943e-11,-3.672045502796379e-11,-2.7437913424871904e-11,-2.0288952898145007e-11,-1.418197969310803e-11,-9.562604820251894e-12,-6.332698579516223e-12,-4.701606301106179e-12,-3.10733340498291e-12,-1.9780030361043048e-12,-1.2383018549675818e-12,-7.35872593061172e-13
65,-2.1311626673007227e-09,-1.4789314033524253e-09,-9.930032121966081e-10,-7.145665901060773e-10,-5.185662985419435e-10,-3.7026116443552605e-10,-2.6797228759742917e-10,-1.9378365017458588e-10,-1.4196540948441158e-10,-1.0755294649724042e-10,-8.112502468577029e-11,-5.830916748110907e-11,-4.443246321791714e-11,-3.6752695789042e-11,-2.936459937799636e-11,-2.3129437181313725e-11,-1.6929717788441717e-11,-1.2018134306174003e-11,-4.5391322640194353e-10,-3.7152394238422114e-10,-3.1126559141356145e-10,-2.5325692072015796e-10,-2.0306214855030439e-10,-1.6170341890466892e-10,-1.2822541518780934e-10,-1.0176408459443189e-10,-8.499840334650882e-11,-6.869183350674727e-11,-5.479226951073521e-11,-4.6639128109255554e-11,-3.605270312364822e-11,-2.6994336416820884e-11,-1.9998535910465612e-11,-1.4006877575763488e-11,-9.462865238412747e-12,-6.27710531110603e-12,-4.663006216499829e-12,-3.0842956612505e-12,-1.9643400267835413e-12,-1.2299491725969001e-12,-7.308076462753024e-13
66,-1.9543785857788123e-09,-1.3605152041445042e-09,-9.178611334884007e-10,-6.634136988494005e-10,-4.836977922088373e-10,-3.471932562809971e-10,-2.525503161663042e-10,-1.8355616975426308e-10,-1.3509807792716302e-10,-1.0273342063648413e-10,-7.777115618363186e-11,-5.611302347882341e-11,-4.2868604691308886e-11,-3.5505890366134187e-11,-2.8421546230952286e-11,-2.2420979589969716e-11,-1.644559667689521e-11,-1.1699597356894533e-11,-4.2815359303163383e-10,-3.5205099765413724e-10,-2.960025527775467e-10,-2.418092613242529e-10,-1.9460608674902276e-10,-1.5546827784283298e-10,-1.2363413486129032e-10,-9.837362344619254e-11,-8.228783276604183e-11,-6.661159611713067e-11,-5.3239746198155275e-11,-4.536932869399117e-11,-3.514308985594342e-11,-2.636913622627733e-11,-1.957524550696345e-11,-1.3741875646453115e-11,-9.3064026707543e-12,-6.187895137163598e-12,-4.601490876540569e-12,-3.0483787291104928e-12,-1.9440944230838173e-12,-1.2184574006369769e-12,-7.244492105357609e-13
67,-1.8050130265237954e-09,-1.2601996088142039e-09,-8.546383472427472e-10,-6.208943692622996e-10,-4.5518593049450467e-10,-3.2875525727607117e-10,-2.4054979052176165e-10,-1.758584012398186e-10,-1.3012570229306925e-10,-9.937934589088965e-11,-7.554627801774378e-11,-5.4746657798264324e-11,-4.194431404806254e-11,-3.478886915854503e-11,-2.790250316941096e-11,-2.204450130556487e-11,-1.62011258849725e-11,-1.1546814459780998e-11,-4.0722422795177015e-10,-3.3674941505231755e-10,-2.843689394846103e-10,-2.3342064859338217e-10,-1.8865461242994983e-10,-1.512420467714738e-10,-1.2063650290032444e-10,-9.624660068642946e-11,-8.062906663928067e-11,-6.537597434797963e-11,-5.235482086318534e-11,-4.4662139521751116e-11,-3.4659804785754396e-11,-2.605383166109102e-11,-1.9372917955569316e-11,-1.362414766574695e-11,-9.244215428162397e-12,-6.15853550316941e-12,-4.583973194429648e-12,-3.0411501457374215e-12,-1.9419369337590312e-12,-1.2181578282614228e-12,-7.245533033685105e-13
