,LM_1.034e-05,LM_1.285e-05,LM_1.634e-05,LM_2.084e-05,LM_2.634e-05,LM_3.335e-05,LM_4.234e-05,LM_5.384e-05,LM_6.834e-05,LM_8.634e-05,LM_0.0001088,LM_0.0001428,LM_0.0001858,LM_0.0002288,LM_0.0002718,LM_0.0003363,LM_0.0004223,LM_0.0005298,HM_5.021e-05,HM_5.571e-05,HM_6.272e-05,HM_7.171e-05,HM_8.321e-05,HM_9.771e-05,HM_0.0001157,HM_0.0001382,HM_0.0001722,HM_0.0002152,HM_0.0002582,HM_0.0003012,HM_0.0003657,HM_0.0004517,HM_0.0005592,HM_0.0007092,HM_0.0009017,HM_0.001138,HM_0.001437,HM_0.001821,HM_0.002292,HM_0.002848,HM_0.003534
46,-5.783115348016695e-09,-4.136680268680358e-09,-2.783217118085209e-09,-1.8211794713960011e-09,-1.1949074031336242e-09,-7.805470754902146e-10,-5.140902607205556e-10,-3.456714769846168e-10,-2.386525869534324e-10,-1.6990205678510281e-10,-1.2383341626499334e-10,-8.752589174501907e-11,-6.298998703246858e-11,-4.847493037053851e-11,-3.8867404881551496e-11,-2.930857889878662e-11,-2.1321887653191682e-11,-1.5189526401160482e-11,-8.884703816651714e-10,-6.679709001785913e-10,-4.997320801514488e-10,-3.7421146324639934e-10,-2.8230506758623475e-10,-2.159088209155877e-10,-1.678061404619992e-10,-1.3268361127585067e-10,-1.0088254732315289e-10,-7.713622136324131e-11,-6.2064221540755e-11,-5.1525472071201554e-11,-4.0491949250068074e-11,-3.074800933562664e-11,-2.286706619093569e-11,-1.6019230629777635e-11,-1.0795024237678823e-11,-7.098850250677111e-12,-4.521359405013543e-12,-2.7669731502881554e-12,-1.6512424269040685e-12,-9.804698151791288e-13,-5.675204785746865e-13
47,-5.544933709814223e-09,-3.9554946635852556e-09,-2.6547389936199046e-09,-1.7347627620040953e-09,-1.1385026558462602e-09,-7.451572214304951e-10,-4.924137995452455e-10,-3.3238697330829544e-10,-2.3032045271366433e-10,-1.6443647140134934e-10,-1.2007309925048543e-10,-8.494312768357482e-11,-6.111445061389198e-11,-4.6988622093191735e-11,-3.7633765788503695e-11,-2.833176326422832e-11,-2.0574098672112446e-11,-1.4635341686736175e-11,-8.486632308351694e-10,-6.391275171209862e-10,-4.793467529959338e-10,-3.5999792041642256e-10,-2.723589396088008e-10,-2.0878883190669414e-10,-1.625302191193858e-10,-1.286107825361412e-10,-9.779411813077156e-11,-7.472258855524394e-11,-6.006267200045584e-11,-4.9813938459784265e-11,-3.909490979808772e-11,-2.964855751870665e-11,-2.2030323738846828e-11,-1.5426903952778067e-11,-1.0399584676518755e-11,-6.8459233128450024e-12,-4.3666946581661864e-12,-2.6773420283649432e-12,-1.6008611966742529e-12,-9.522447575980995e-13,-5.520734698046625e-13
48,-5.205640971195927e-09,-3.698453959963654e-09,-2.475023405877604e-09,-1.6166472021168432e-09,-1.0635205114362238e-09,-6.994095035269849e-10,-4.6495286114698544e-10,-3.156239869509685e-10,-2.1963806807195654e-10,-1.5719978114975441e-10,-1.1489102589617388e-10,-8.123089075924474e-11,-5.834356074196203e-11,-4.477425363235175e-11,-3.579890507747514e-11,-2.6895227989383748e-11,-1.9496681238336106e-11,-1.3855311671602045e-11,-7.962335178085924e-10,-6.017652341941056e-10,-4.532441551154982e-10,-3.4182392785733146e-10,-2.5948801631475106e-10,-1.9935232473038056e-10,-1.5532691034821813e-10,-1.228963464209942e-10,-9.335119951827661e-11,-7.120887994011966e-11,-5.715101177958815e-11,-4.733994704982375e-11,-3.7104718916749916e-11,-2.8115349400031358e-11,-2.08892190869104e-11,-1.4643045999209288e-11,-9.893087455171688e-12,-6.53287732227179e-12,-4.182335648519912e-12,-2.573934407974909e-12,-1.5442678850566846e-12,-9.210494827220554e-13,-5.350767160600304e-13
49,-4.735611224881052e-09,-3.3490073027876725e-09,-2.23788553464308e-09,-1.4659449647982501e-09,-9.705325126564992e-10,-6.436509546191756e-10,-4.314919216154636e-10,-2.9484568623633793e-10,-2.0602022809473597e-10,-1.4770451213422816e-10,-1.0794607050616366e-10,-7.621540886461889e-11,-5.463507240152314e-11,-4.186334100493815e-11,-3.3435851279352185e-11,-2.5099583837537173e-11,-1.8194813793827178e-11,-1.2943641184302375e-11,-7.311836933584416e-10,-5.558554195598483e-10,-4.211667832911402e-10,-3.1924340655659287e-10,-2.4319342930561495e-10,-1.8716321296599834e-10,-1.458810335244296e-10,-1.1535863989895363e-10,-8.751693931638941e-11,-6.666900712500876e-11,-5.346141309694903e-11,-4.426520951585495e-11,-3.469572803116047e-11,-2.6311842181813476e-11,-1.9582342260048673e-11,-1.3767457300205059e-11,-9.337852902339349e-12,-6.193040692045109e-12,-3.982562549700997e-12,-2.461708593043342e-12,-1.4827556881047423e-12,-8.872738307058564e-13,-5.169089471981861e-13
50,-4.207412380833377e-09,-2.9733845219263128e-09,-1.9954036284529255e-09,-1.3184965260570376e-09,-8.822139154023717e-10,-5.913539565402017e-10,-3.999406487288971e-10,-2.748994584488095e-10,-1.9266554048416657e-10,-1.3823874433311487e-10,-1.0096958289900772e-10,-7.118856964744284e-11,-5.096133655477073e-11,-3.9017715840532365e-11,-3.1153747194556494e-11,-2.339113675445393e-11,-1.6973900980045008e-11,-1.2098747313232881e-11,-6.690984903089469e-10,-5.123862809441681e-10,-3.907056115224432e-10,-2.9755167614103205e-10,-2.2730413343909446e-10,-1.751279052904141e-10,-1.3649291150849113e-10,-1.0786537461231589e-10,-8.17586740246446e-11,-6.224336094940215e-11,-4.990735166183929e-11,-4.133385989507437e-11,-3.242600194908336e-11,-2.4630703688453808e-11,-1.8374785641802274e-11,-1.2962088843586202e-11,-8.827348478577501e-12,-5.880053222671689e-12,-3.797960716500942e-12,-2.3578023183767402e-12,-1.4258952594096028e-12,-8.562219951284597e-13,-5.00337911051501e-13
51,-3.6600209965582858e-09,-2.5995545998410014e-09,-1.759410534874084e-09,-1.1746645911708158e-09,-7.939409387321966e-10,-5.369236056613514e-10,-3.655483381918523e-10,-2.5227356358483936e-10,-1.77111437763232e-10,-1.2707933763388914e-10,-9.272894836006134e-11,-6.527837323399892e-11,-4.666969771325698e-11,-3.570943191883306e-11,-2.8508376791413575e-11,-2.1414121768043417e-11,-1.5559668736740847e-11,-1.1115711225032442e-11,-6.05179592489511e-10,-4.662538870980272e-10,-3.572468233236732e-10,-2.729615938610042e-10,-2.0887257296603703e-10,-1.6099025718217417e-10,-1.2542028778785198e-10,-9.903874073752312e-11,-7.500351829112442e-11,-5.7073812105219913e-11,-4.576612842001241e-11,-3.792108905931166e-11,-2.978149923407708e-11,-2.2664791474043372e-11,-1.695356023565958e-11,-1.2003626906887064e-11,-8.210689667723256e-12,-5.495035924894112e-12,-3.5664257495053805e-12,-2.2249079778570157e-12,-1.3518841105580803e-12,-8.153033813815737e-13,-4.783349394774325e-13
52,-3.527752926797764e-09,-2.5112205293953442e-09,-1.7068783352837998e-09,-1.145762927010098e-09,-7.785867656146e-10,-5.290776127676324e-10,-3.6148982549239007e-10,-2.499512617001874e-10,-1.7553327605778357e-10,-1.2581789862431782e-10,-9.163238952941962e-11,-6.432620150819306e-11,-4.5856766522223734e-11,-3.5010028477728987e-11,-2.7903830874430513e-11,-2.092394870575783e-11,-1.518308547416395e-11,-1.0838641870852782e-11,-5.94827602873177e-10,-4.5968439091564036e-10,-3.530304464380016e-10,-2.700910670458193e-10,-2.067131784243096e-10,-1.5919246358476288e-10,-1.238256334190978e-10,-9.759066867068192e-11,-7.37226987019082e-11,-5.5964851843796166e-11,-4.480046586909932e-11,-3.7076245471412435e-11,-2.908409418727101e-11,-2.2116902486024828e-11,-1.6539227181150656e-11,-1.171357568170837e-11,-8.018421010699256e-12,-5.372556522360881e-12,-3.4921235515670047e-12,-2.182134489274021e-12,-1.3283560773109865e-12,-8.026123842194545e-13,-4.71802259912527e-13
53,-3.369441765692958e-09,-2.4021960456523803e-09,-1.6379596066036437e-09,-1.103959588281589e-09,-7.531679540093369e-10,-5.13580524433345e-10,-3.5176970332024505e-10,-2.4352541009166207e-10,-1.7101971064858068e-10,-1.224599182570665e-10,-8.903789768482224e-11,-6.23587263482374e-11,-4.434982685652677e-11,-3.3802330602388836e-11,-2.6910003110244476e-11,-2.0158098096567593e-11,-1.462046264433703e-11,-1.0439128437022038e-11,-5.763210134711459e-10,-4.4635469664852313e-10,-3.4333946957582674e-10,-2.628916960841945e-10,-2.0119756205671643e-10,-1.5482428313407102e-10,-1.2026987233253614e-10,-9.46423150981832e-11,-7.135579130082056e-11,-5.4072698833066436e-11,-4.3236606705569834e-11,-3.5757743235333166e-11,-2.8037770915553836e-11,-2.1322905547795078e-11,-1.5955464741266873e-11,-1.131466161429476e-11,-7.759564336361149e-12,-5.210346612219201e-12,-3.394827579949349e-12,-2.1268838431248077e-12,-1.2982494397196335e-12,-7.865270871244351e-13,-4.635754507309068e-13
54,-3.270009303736505e-09,-2.33157465810098e-09,-1.5906557167379826e-09,-1.0729044095725888e-09,-7.32505630641619e-10,-4.997115371668651e-10,-3.4224710143884416e-10,-2.367614678804436e-10,-1.6603900363426183e-10,-1.1866507478822382e-10,-8.608228989118279e-11,-6.012178634226282e-11,-4.264885679849931e-11,-3.244876682359782e-11,-2.5802980018772604e-11,-1.9311780916468044e-11,-1.4003608924704146e-11,-1.0004237598929347e-11,-5.60260611886932e-10,-4.3392665839400597e-10,-3.336758144950219e-10,-2.5530240346464075e-10,-1.9515210645534753e-10,-1.499292615925501e-10,-1.1624966077460593e-10,-9.130606470182959e-11,-6.868980672493507e-11,-5.1955466144906916e-11,-4.149790191320935e-11,-3.429937208020595e-11,-2.6887355220576478e-11,-2.04548314351588e-11,-1.5320452195458114e-11,-1.0881896367717834e-11,-7.478404918852144e-12,-5.03348711145834e-12,-3.2878780512982507e-12,-2.0656421345540763e-12,-1.2646229846481048e-12,-7.684532472215824e-13,-4.542990824888682e-13
55,-3.2144197247004536e-09,-2.2916504245202425e-09,-1.5627137426162213e-09,-1.0533993690329258e-09,-7.187379660644053e-10,-4.900076658956359e-10,-3.353496815409471e-10,-2.3175308160686996e-10,-1.6229534135530216e-10,-1.157775721098703e-10,-8.380579727155065e-11,-5.837208039454502e-11,-4.129736104011186e-11,-3.135924340402184e-11,-2.490185583055125e-11,-1.861250993996566e-11,-1.3484924086939533e-11,-9.63129443458544e-12,-5.491666178128065e-10,-4.2504043699226496e-10,-3.2657441896919315e-10,-2.496100575913637e-10,-1.9054814221420535e-10,-1.46154785060105e-10,-1.1311300280327567e-10,-8.867160945965852e-11,-6.65527675510331e-11,-5.0232832703042836e-11,-4.006492792551217e-11,-3.308415968156455e-11,-2.591444309696393e-11,-1.9708173995849755e-11,-1.4763854647259363e-11,-1.0494128172637793e-11,-7.220718583745513e-12,-4.867928730956037e-12,-3.1861978440893844e-12,-2.0067757596286913e-12,-1.232139447606004e-12,-7.51034957702848e-13,-4.4545213929855117e-13
56,-3.176544331881671e-09,-2.259229513053007e-09,-1.5376109782379027e-09,-1.0354901945057195e-09,-7.066055454135884e-10,-4.822121024614378e-10,-3.3050552193797724e-10,-2.287498753769779e-10,-1.6037522426424052e-10,-1.1446929783998978e-10,-8.284968485916495e-11,-5.765580391281473e-11,-4.0733146514843305e-11,-3.088781047084345e-11,-2.449674003682105e-11,-1.828069088821724e-11,-1.3223268764817476e-11,-9.43134727694437e-12,-5.404244587456471e-10,-4.1855741102481763e-10,-3.2189777450252976e-10,-2.4627803301209824e-10,-1.8814917443487487e-10,-1.4436564337945157e-10,-1.1171364474266682e-10,-8.75228685242534e-11,-6.561537909933858e-11,-4.945237383990018e-11,-3.939131353145573e-11,-3.249223503094267e-11,-2.5417480511259923e-11,-1.930628212491751e-11,-1.4448798813958126e-11,-1.0262627131506565e-11,-7.059462093298879e-12,-4.760397331502766e-12,-3.118259606951997e-12,-1.96677632250947e-12,-1.2098777445991292e-12,-7.391013882363108e-13,-4.3942238991926224e-13
57,-3.1092841876535e-09,-2.1977062032986762e-09,-1.4884435548621118e-09,-1.0000646344181504e-09,-6.82658224970646e-10,-4.670082470766244e-10,-3.213096291403187e-10,-2.2334836140743594e-10,-1.572352154952989e-10,-1.1261384509113037e-10,-8.171665182844378e-11,-5.697109958850873e-11,-4.0276513083901045e-11,-3.0535724099423354e-11,-2.4202692391786534e-11,-1.803886541173878e-11,-1.302525255789841e-11,-9.27153635573958e-12,-5.238101893227946e-10,-4.064993218143593e-10,-3.135168298791331e-10,-2.4065581378764847e-10,-1.8445551083475896e-10,-1.4193386421355847e-10,-1.1007098186222071e-10,-8.635626500768934e-11,-6.479363810592097e-11,-4.883102379589878e-11,-3.8873710215917017e-11,-3.203981635430249e-11,-2.503157254983991e-11,-1.898275807789885e-11,-1.4183584811255157e-11,-1.0058958501768007e-11,-6.9122083546525334e-12,-4.6595818983801446e-12,-3.0537393494858175e-12,-1.928414866181138e-12,-1.188512138081812e-12,-7.277000648405069e-13,-4.33724212362707e-13
58,-3.037377336565815e-09,-2.1276713940910543e-09,-1.4306102942575143e-09,-9.576088846089992e-10,-6.535869478370707e-10,-4.48361060247654e-10,-3.099711273755224e-10,-2.1672712817985386e-10,-1.5349216032775546e-10,-1.105395855231906e-10,-8.058978445638037e-11,-5.641842208893436e-11,-3.9992447479819814e-11,-3.035356338538806e-11,-2.4063054196771783e-11,-1.7923672450961252e-11,-1.2921938563732917e-11,-9.177995598693394e-12,-5.037537072736405e-10,-3.9190364998438333e-10,-3.0340196066725646e-10,-2.339626549428062e-10,-1.8019922568143094e-10,-1.392992911118402e-10,-1.0845996363826689e-10,-8.535257062786748e-11,-6.421081251614984e-11,-4.846163214216735e-11,-3.859089431898067e-11,-3.1797096712587935e-11,-2.4817673975434396e-11,-1.8790394557044713e-11,-1.4013295727917218e-11,-9.918440846473023e-12,-6.8051294598142e-12,-4.583830758216475e-12,-3.00434236175584e-12,-1.8988186493222275e-12,-1.1719803626959077e-12,-7.188559246657464e-13,-4.2930750928627003e-13
59,-2.9759144780982386e-09,-2.065418576522811e-09,-1.3791849457700063e-09,-9.203673710453363e-10,-6.285606201399593e-10,-4.327129056939998e-10,-3.0082030202902265e-10,-2.1172904379902364e-10,-1.5099420203252882e-10,-1.0945349143972133e-10,-8.026216690944758e-11,-5.6494394770486306e-11,-4.019902203396008e-11,-3.0567475369673976e-11,-2.4249793773176133e-11,-1.8059488135687795e-11,-1.3001651560704244e-11,-9.212961876227595e-12,-4.870510725806079e-10,-3.8009515847411746e-10,-2.9556991173832094e-10,-2.2913497058782156e-10,-1.7748088632014774e-10,-1.379518068257127e-10,-1.0793885325542879e-10,-8.527976312537922e-11,-6.439045139535438e-11,-4.870857276251268e-11,-3.881912758341701e-11,-3.198521468127026e-11,-2.4944590138763015e-11,-1.885517956951448e-11,-1.4030528768431604e-11,-9.90535320993481e-12,-6.780956307926245e-12,-4.560796701795695e-12,-2.9875138400989052e-12,-1.8885491960650154e-12,-1.166612040485115e-12,-7.164114832733483e-13,-4.2843136251130255e-13
60,-2.9295549736832716e-09,-2.0172004634967493e-09,-1.3401125949599997e-09,-8.931290918953441e-10,-6.111533258245626e-10,-4.225873406363574e-10,-2.9556881469667343e-10,-2.094774871067649e-10,-1.504574062582648e-10,-1.0980203112959461e-10,-8.100521270667736e-11,-5.734321013015887e-11,-4.097152821152648e-11,-3.1221566630021735e-11,-2.4791721020680366e-11,-1.8464016707981174e-11,-1.3276284075924692e-11,-9.385306978680767e-12,-4.763415980922853e-10,-3.7314014483882814e-10,-2.9157504605870567e-10,-2.2729825331783355e-10,-1.770878739173896e-10,-1.384248929530516e-10,-1.0885988141327721e-10,-8.636220191923578e-11,-6.546061700695661e-11,-4.964229934929718e-11,-3.9601395941883326e-11,-3.263273099209891e-11,-2.5430033200793256e-11,-1.918791153625283e-11,-1.4242618320310287e-11,-1.0021865177924975e-11,-6.837317174604147e-12,-4.58524584558447e-12,-2.99674751663351e-12,-1.8917047792902107e-12,-1.167737321113873e-12,-7.170084910215272e-13,-4.2890080987972036e-13
61,-2.854325941518206e-09,-1.9522642970890796e-09,-1.2920578830548155e-09,-8.610281057113533e-10,-5.908933601642933e-10,-4.1064568555090005e-10,-2.89067584456812e-10,-2.063274234447958e-10,-1.4926866553804652e-10,-1.096817757129646e-10,-8.141968303888356e-11,-5.7985398464464594e-11,-4.16210260511726e-11,-3.180043846428884e-11,-2.5288210836951265e-11,-1.8849569078715717e-11,-1.3549955351409005e-11,-9.565388448400465e-12,-4.63495901653651e-10,-3.646216754280809e-10,-2.8639762450522717e-10,-2.2455155713251648e-10,-1.7599580573635433e-10,-1.3836921408958186e-10,-1.0939126662745295e-10,-8.71674851354953e-11,-6.635682767895703e-11,-5.0477274428665014e-11,-4.032968220001888e-11,-3.32541415364503e-11,-2.5914238436264514e-11,-1.953547361483197e-11,-1.4475410853933094e-11,-1.0159917430500357e-11,-6.91179628395916e-12,-4.622748045553864e-12,-3.0146822548627665e-12,-1.9000321056259384e-12,-1.1717884358697263e-12,-7.192354557744859e-13,-4.302369550854124e-13
62,-2.7399945280127547e-09,-1.863646691733317e-09,-1.2305827379902575e-09,-8.212045030469124e-10,-5.658552781149316e-10,-3.955625753563593e-10,-2.8038977907891464e-10,-2.016118233129797e-10,-1.469332504151986e-10,-1.0871632428614328e-10,-8.121542926871488e-11,-5.8206370874302943e-11,-4.1992328134328084e-11,-3.2187692371888105e-11,-2.5649073337263842e-11,-1.9152520839049928e-11,-1.3780467527182908e-11,-9.727692819422814e-12,-4.4701472947201213e-10,-3.533669416795606e-10,-2.7911774452356335e-10,-2.2016937541434072e-10,-1.736278592482347e-10,-1.373219393375314e-10,-1.0915807540027667e-10,-8.73884743539333e-11,-6.684436207866869e-11,-5.103821596027692e-11,-4.0867619223523814e-11,-3.37414027320492e-11,-2.6318409262473344e-11,-1.9843382409473147e-11,-1.469436189801722e-11,-1.0298464430498398e-11,-6.990982422300078e-12,-4.66398424853012e-12,-3.0334990152667505e-12,-1.906965569963292e-12,-1.1734211182193021e-12,-7.190038670930126e-13,-4.295858747269488e-13
63,-2.5881173678970927e-09,-1.7535896598984974e-09,-1.15770760477505e-09,-7.750937587037476e-10,-5.369435574442728e-10,-3.7785571574425277e-10,-2.697953318352959e-10,-1.954379711294978e-10,-1.4346977048739113e-10,-1.0687390364606728e-10,-8.033458812023782e-11,-5.79373232085088e-11,-4.201643661125536e-11,-3.23181687552543e-11,-2.5815038798579837e-11,-1.9321933253048294e-11,-1.3926759811476954e-11,-9.84036927347119e-12,-4.2741444502098767e-10,-3.3969654812814457e-10,-2.699014630389059e-10,-2.1420771698569908e-10,-1.6996499017429657e-10,-1.3521650830036965e-10,-1.0806697545971545e-10,-8.692180335697351e-11,-6.6815550214268e-11,-5.122320187391411e-11,-4.112245165595377e-11,-3.401055292155952e-11,-2.657077207978842e-11,-2.0054565036002522e-11,-1.4856490567514693e-11,-1.0409239955816293e-11,-7.0597075450640156e-12,-4.7035511250804655e-12,-3.054503436313523e-12,-1.9171931839653583e-12,-1.17809991566082e-12,-7.211387084334082e-13,-4.3056428360904124e-13
64,-2.3914357097516927e-09,-1.6201963676695491e-09,-1.0728294517328443e-09,-7.220124986835947e-10,-5.032693251535252e-10,-3.5655295846253286e-10,-2.5634695454787154e-10,-1.8695522461427376e-10,-1.3813374311123218e-10,-1.035169810417706e-10,-7.823799911067858e-11,-5.6742246131873243e-11,-4.1346884684334536e-11,-3.1909585307000325e-11,-2.5551540525855384e-11,-1.9175828945776554e-11,-1.3854954895366734e-11,-9.808763166336389e-12,-4.0357543644651033e-10,-3.224813043427765e-10,-2.576542513471824e-10,-2.056405107447252e-10,-1.640721910482344e-10,-1.31216979500969e-10,-1.0538061999120744e-10,-8.512243359007139e-11,-6.573231472359977e-11,-5.0591255916611675e-11,-4.072550456946867e-11,-3.3748914056357695e-11,-2.6422129964169162e-11,-1.9979534674687686e-11,-1.482185180795634e-11,-1.0396053277978735e-11,-7.054427316674199e-12,-4.699756699245337e-12,-3.0501119604418217e-12,-1.9125014841081247e-12,-1.1737526999217725e-12,-7.175647322365238e-13,-4.2796605026642873e-13
65,-2.193130849904797e-09,-1.4901689043633565e-09,-9.91505591680603e-10,-6.711757791802117e-10,-4.706297905811452e-10,-3.354491187633463e-10,-2.426093910707219e-10,-1.7794366551802757e-10,-1.321808984218744e-10,-9.954211365657893e-11,-7.55685161444207e-11,-5.5053485778218954e-11,-4.027079969770542e-11,-3.1163311193625485e-11,-2.5004698501751053e-11,-1.880844717346057e-11,-1.3619660742597044e-11,-9.662027948893578e-12,-3.798399761373684e-10,-3.0496849452448395e-10,-2.4482806228938045e-10,-1.9632797102788375e-10,-1.573615595640749e-10,-1.2639553544008447e-10,-1.0191151755698175e-10,-8.260521935800335e-11,-6.402763038019514e-11,-4.943927200718755e-11,-3.988975963516365e-11,-3.311377179313052e-11,-2.597561195899749e-11,-1.9679180507208115e-11,-1.4624497448112972e-11,-1.0274800645014892e-11,-6.982110943895209e-12,-4.656422681368845e-12,-3.0239440437596413e-12,-1.89644492381021e-12,-1.1637133464468402e-12,-7.112137641774845e-13,-4.240250175413908e-13
66,-2.006625492607698e-09,-1.3681926834648447e-09,-9.149506500674433e-10,-6.22915680797947e-10,-4.3927136370774924e-10,-3.1485032512303924e-10,-2.289280342203832e-10,-1.6874801417929545e-10,-1.2592953451744301e-10,-9.522897366759558e-11,-7.256397480702278e-11,-5.30652490768012e-11,-3.894218733116663e-11,-3.0204673641091224e-11,-2.4278263908484416e-11,-1.8299281929193847e-11,-1.3278675965779313e-11,-9.439797166044573e-12,-3.5661958976588213e-10,-2.875726063883391e-10,-2.3184838012701842e-10,-1.8669001631744277e-10,-1.502297397381655e-10,-1.2111320972516334e-10,-9.798148180275458e-11,-7.96540667442058e-11,-6.193742190881642e-11,-4.796039790319514e-11,-3.877519860560399e-11,-3.223955641349605e-11,-2.5337341113114612e-11,-1.9233078257213e-11,-1.432058589548264e-11,-1.0082873691410979e-11,-6.866357470849254e-12,-4.5880793332151224e-12,-2.9842885988722778e-12,-1.8735931366795625e-12,-1.1503202563466721e-12,-7.03052859449393e-13,-4.1903455192865963e-13
67,-1.8233114931845682e-09,-1.2485831704292843e-09,-8.407753604619041e-10,-5.770674080915204e-10,-4.1019573529740495e-10,-2.962923313884877e-10,-2.1700682859379268e-10,-1.6103567104945773e-10,-1.209125313743283e-10,-9.193685680623612e-11,-7.039617890295606e-11,-5.172707921047147e-11,-3.811067907804757e-11,-2.9638946708745784e-11,-2.3869148187644516e-11,-1.8027725312580306e-11,-1.3106062833814949e-11,-9.333005620700432e-12,-3.356924627618987e-10,-2.7230210129896155e-10,-2.2079582946793606e-10,-1.7876744700839108e-10,-1.4460163942174338e-10,-1.171340329748555e-10,-9.517013182645572e-11,-7.765218346513312e-11,-6.0614825694528e-11,-4.708931256585233e-11,-3.815566000834214e-11,-3.177588004432587e-11,-2.5017204906766173e-11,-1.9022385599928543e-11,-1.4186661403256957e-11,-1.0006503816891331e-11,-6.827442963477437e-12,-4.570731718777525e-12,-2.978074956991734e-12,-1.8721110233576086e-12,-1.1501388793669025e-12,-7.028696086761644e-13,-4.185998239247665e-13
