,LM_1.034e-05,LM_1.285e-05,LM_1.634e-05,LM_2.084e-05,LM_2.634e-05,LM_3.335e-05,LM_4.234e-05,LM_5.384e-05,LM_6.834e-05,LM_8.634e-05,LM_0.0001088,LM_0.0001428,LM_0.0001858,LM_0.0002288,LM_0.0002718,LM_0.0003363,LM_0.0004223,LM_0.0005298,HM_5.021e-05,HM_5.571e-05,HM_6.272e-05,HM_7.171e-05,HM_8.321e-05,HM_9.771e-05,HM_0.0001157,HM_0.0001382,HM_0.0001722,HM_0.0002152,HM_0.0002582,HM_0.0003012,HM_0.0003657,HM_0.0004517,HM_0.0005592,HM_0.0007092,HM_0.0009017,HM_0.001138,HM_0.001437,HM_0.001821,HM_0.002292,HM_0.002848,HM_0.003534
46,-5.941649701171291e-09,-4.3166806523867865e-09,-2.931649055853535e-09,-2.0511396322404537e-09,-1.4129388397693176e-09,-9.32075468135965e-10,-6.147988968124731e-10,-4.0167900673834034e-10,-2.682710964921167e-10,-1.902639814455559e-10,-1.357999955076396e-10,-9.329232324186827e-11,-6.963077345644143e-11,-5.725717926267033e-11,-4.537114315813319e-11,-3.5644318371855526e-11,-2.604669767156805e-11,-1.851771088026348e-11,-1.0700937067151754e-09,-8.24480068311708e-10,-6.51967442317192e-10,-4.935098242945435e-10,-3.680047328803311e-10,-2.7600537194723415e-10,-2.0948764141591594e-10,-1.6134066073790529e-10,-1.3307272069772662e-10,-1.0629440554404723e-10,-8.364450858031383e-11,-7.085068887870664e-11,-5.43290176579242e-11,-4.049749543075279e-11,-2.994574712581327e-11,-2.0939906049618993e-11,-1.4095663285604231e-11,-9.278918493598306e-12,-6.842970189508812e-12,-4.467033459324091e-12,-2.7957463564713583e-12,-1.7147941134534779e-12,-9.933933341114061e-13
47,-5.727241905777969e-09,-4.152232589857932e-09,-2.813976474264838e-09,-1.967167222431532e-09,-1.3553191373509598e-09,-8.954703769240846e-10,-5.926348535454168e-10,-3.89182894760101e-10,-2.6147653986331487e-10,-1.8636076151882772e-10,-1.3359754650270325e-10,-9.21006549787728e-11,-6.882747363229922e-11,-5.6597478279125424e-11,-4.4848184535498554e-11,-3.52125324652257e-11,-2.570301626502773e-11,-1.824421444449374e-11,-1.0322314259370562e-09,-7.973875374577612e-10,-6.322874429422272e-10,-4.803817294923993e-10,-3.59644102672395e-10,-2.706785515171634e-10,-2.059895557996006e-10,-1.5893022351356676e-10,-1.311613767581707e-10,-1.0480729978241516e-10,-8.250532514628435e-11,-6.987723331365561e-11,-5.3565414780741696e-11,-3.989581657943993e-11,-2.9468382773524785e-11,-2.0578152824449622e-11,-1.3834022710783793e-11,-9.098049677181444e-12,-6.708620981193134e-12,-4.378911544327909e-12,-2.7413161611730824e-12,-1.6824446057706532e-12,-9.756649979763305e-13
48,-5.276281209590768e-09,-3.81119516543298e-09,-2.5767097830539162e-09,-1.802161321782333e-09,-1.244709143892112e-09,-8.264876317989061e-10,-5.508378830329818e-10,-3.6485831023874417e-10,-2.471782262722175e-10,-1.7720777312414195e-10,-1.2764333050904525e-10,-8.832350050149594e-11,-6.612027211919924e-11,-5.4406179051848696e-11,-4.315132970792272e-11,-3.390075756782018e-11,-2.4765228492495437e-11,-1.7592423564397895e-11,-9.581547017629408e-10,-7.43364244343106e-10,-5.918920664009568e-10,-4.521444132870881e-10,-3.4050328786364506e-10,-2.5766631471075146e-10,-1.9696683230939993e-10,-1.5247432945033592e-10,-1.2601514014367045e-10,-1.0083518245095945e-10,-7.951130214443953e-11,-6.739331981104493e-11,-5.173198736785086e-11,-3.857868696725745e-11,-2.852865533782243e-11,-1.995005699292777e-11,-1.3435334352716953e-11,-8.854673710579524e-12,-6.5377626859932684e-12,-4.276950206643076e-12,-2.684500184399797e-12,-1.6522479695564952e-12,-9.612741644983754e-13
49,-4.808378230736761e-09,-3.4595829802477205e-09,-2.331664554831273e-09,-1.6300233965026518e-09,-1.1274210802337899e-09,-7.515237853267199e-10,-5.041314991602845e-10,-3.369285332357535e-10,-2.3056184395752718e-10,-1.6673418591936235e-10,-1.2112224604163475e-10,-8.452536970387249e-11,-6.359389241249252e-11,-5.243567146149698e-11,-4.171107294469077e-11,-3.283010303651532e-11,-2.4036653940282254e-11,-1.7104072392652174e-11,-8.775392337861897e-10,-6.846333951648143e-10,-5.480648816157321e-10,-4.21585022552128e-10,-3.198400682913238e-10,-2.4368909293913913e-10,-1.8742186437170659e-10,-1.458665996126902e-10,-1.208911423920806e-10,-9.701749429751692e-11,-7.676937633589616e-11,-6.517675388426872e-11,-5.017504205657798e-11,-3.7509384645040535e-11,-2.7791225702635942e-11,-1.9470449137385933e-11,-1.3136878376542342e-11,-8.675097154523128e-12,-6.412563438330247e-12,-4.203211849160126e-12,-2.644141119586382e-12,-1.6313282475292564e-12,-9.517280291797441e-13
50,-4.480371220406715e-09,-3.2313017818537646e-09,-2.1859222798652867e-09,-1.5341838050724557e-09,-1.0661988076076623e-09,-7.151046954327596e-10,-4.828884394534959e-10,-3.2502919579073824e-10,-2.2385421160172829e-10,-1.6261511719469295e-10,-1.1855501457378855e-10,-8.293622652797746e-11,-6.243300663626477e-11,-5.146559410296923e-11,-4.0923958214092615e-11,-3.21870510897167e-11,-2.3538506254588338e-11,-1.672579530328191e-11,-8.342696005728296e-10,-6.545525006691311e-10,-5.265796980924817e-10,-4.0748301982888004e-10,-3.108378248174045e-10,-2.3773905404610884e-10,-1.8324066853824283e-10,-1.427732126538288e-10,-1.1836799539625442e-10,-9.501220903447716e-11,-7.519686489930789e-11,-6.38338796391486e-11,-4.9127274119239474e-11,-3.670412469209166e-11,-2.7175156889526164e-11,-1.9024723523444908e-11,-1.2829638629036895e-11,-8.471737639912057e-12,-6.2641744805889925e-12,-4.108560041562523e-12,-2.58726454106127e-12,-1.598413859450509e-12,-9.342182573378964e-13
51,-3.1589667642471604e-09,-2.2070266257493877e-09,-1.4629873776145516e-09,-1.0261702269573116e-09,-7.197805923301782e-10,-4.917941237385349e-10,-3.3989239264973686e-10,-2.343210712058407e-10,-1.6435474197294015e-10,-1.2047601801606196e-10,-8.822314879291281e-11,-6.173849985261075e-11,-4.6431738228628634e-11,-3.827331131032736e-11,-3.04334793166166e-11,-2.3968134623459587e-11,-1.7578371753425963e-11,-1.2554476678517679e-11,-5.854028773477661e-10,-4.6173755288352917e-10,-3.7528522069671005e-10,-2.95024485488831e-10,-2.2953472240846957e-10,-1.7865486456534255e-10,-1.3917322490575607e-10,-1.0884229726321277e-10,-9.033081511120214e-11,-7.260218560346654e-11,-5.756314133205155e-11,-4.894514228246192e-11,-3.779048633223043e-11,-2.8364694820227893e-11,-2.1124344319287026e-11,-1.491275582344012e-11,-1.0164679754906262e-11,-6.794382902813855e-12,-5.0579048979667655e-12,-3.3542291911140546e-12,-2.1377015433831704e-12,-1.3367164196132405e-12,-7.915549547979983e-13
52,-3.2686175110312706e-09,-2.3154167349221825e-09,-1.5564013288238549e-09,-1.1000746646475833e-09,-7.750847420666189e-10,-5.301846335504734e-10,-3.6507063261388776e-10,-2.496453095928202e-10,-1.7312169892087446e-10,-1.2544630278474068e-10,-9.072290067609062e-11,-6.261157482949878e-11,-4.666914073953006e-11,-3.8317025807724774e-11,-3.029639228108947e-11,-2.377399253323088e-11,-1.7362357300049998e-11,-1.2365410211852055e-11,-6.226453472655607e-10,-4.904257925521077e-10,-3.9708710667075884e-10,-3.1022034411351997e-10,-2.392490618919085e-10,-1.843643478549161e-10,-1.4219861607104568e-10,-1.1023825227866392e-10,-9.109094704733474e-11,-7.288610413341262e-11,-5.7479746353086704e-11,-4.875441855194433e-11,-3.748506194133606e-11,-2.8045483814428143e-11,-2.0849332060036284e-11,-1.4710120625610066e-11,-1.0034158331612545e-11,-6.719578925898032e-12,-5.009218020402548e-12,-3.329859027538574e-12,-2.1282009998755408e-12,-1.334915095666827e-12,-7.933512133633556e-13
53,-3.343081691572356e-09,-2.4371958468640708e-09,-1.6910483394083404e-09,-1.2209361115662303e-09,-8.749916273243217e-10,-6.064175776981304e-10,-4.1937959520625496e-10,-2.8562193478902844e-10,-1.9564173595824292e-10,-1.3950355745625076e-10,-9.894831626800987e-11,-6.669551399205443e-11,-4.8906912780016884e-11,-3.983969032647223e-11,-3.114206144670067e-11,-2.4237515830530845e-11,-1.7517881412111623e-11,-1.2370834632045522e-11,-6.968706372098362e-10,-5.509195015453296e-10,-4.450734871940173e-10,-3.457162820772037e-10,-2.638296658481853e-10,-2.0057454341024157e-10,-1.524559609171086e-10,-1.165285872128388e-10,-9.552800827086456e-11,-7.577301533743745e-11,-5.912099259613714e-11,-4.98769194734477e-11,-3.7985075081270046e-11,-2.8187849950443734e-11,-2.0834066363239543e-11,-1.4640517377861043e-11,-9.97038471336035e-12,-6.681394911740622e-12,-4.987624469800076e-12,-3.3238122585171046e-12,-2.13141669394149e-12,-1.3420712457495365e-12,-8.012347333030844e-13
54,-3.2078623450845082e-09,-2.353989923732987e-09,-1.6462893590836234e-09,-1.195843544451418e-09,-8.618493362567383e-10,-6.007013606636993e-10,-4.173638109341427e-10,-2.85415316594928e-10,-1.9614329816062874e-10,-1.4016559037200155e-10,-9.957038646549629e-11,-6.712587994071037e-11,-4.9140812385394745e-11,-3.995083403960032e-11,-3.1136263865214807e-11,-2.415293315997092e-11,-1.7374289523095912e-11,-1.2212040194915373e-11,-6.895629209566701e-10,-5.467632088859637e-10,-4.4252342553556873e-10,-3.4444700365341343e-10,-2.633721829853836e-10,-2.0058940698975297e-10,-1.5269314852404585e-10,-1.1677633064178976e-10,-9.567354088118553e-11,-7.579041425092008e-11,-5.903154720218261e-11,-4.9731455501705306e-11,-3.777570494378996e-11,-2.7955002200585143e-11,-2.0620508259393793e-11,-1.447995434343737e-11,-9.876645995785594e-12,-6.646789714619446e-12,-4.979609433852517e-12,-3.3388187712681692e-12,-2.1567216562815953e-12,-1.3685799202667148e-12,-8.240885522509249e-13
55,-3.1314763802435998e-09,-2.291642805412842e-09,-1.5977140221427698e-09,-1.1581707342479346e-09,-8.334546544032803e-10,-5.804321553759602e-10,-4.0344680006942263e-10,-2.76354847087499e-10,-1.9043036907741109e-10,-1.3646274914157136e-10,-9.721253698507595e-11,-6.569276865013072e-11,-4.811202172867128e-11,-3.908344756632257e-11,-3.042267588377243e-11,-2.3543651704015346e-11,-1.686565253754832e-11,-1.1783977969086315e-11,-6.699480807070776e-10,-5.316159720138897e-10,-4.30713077747587e-10,-3.3564335220980057e-10,-2.56820589028805e-10,-1.9556652925841956e-10,-1.487725839164443e-10,-1.1372913654639789e-10,-9.313216206697491e-11,-7.370858122970358e-11,-5.7331494309936285e-11,-4.822752703261253e-11,-3.652380964033477e-11,-2.6910596767631482e-11,-1.9745309887874673e-11,-1.3770263306678942e-11,-9.31905977614048e-12,-6.222511703290541e-12,-4.6450120187252585e-12,-3.0973587723722283e-12,-1.9905036562003594e-12,-1.2576050905854307e-12,-7.543299181258193e-13
56,-3.132779873068667e-09,-2.2765094274820413e-09,-1.5739574990206893e-09,-1.1342741775629698e-09,-8.124518019946446e-10,-5.638633390240853e-10,-3.916093299255835e-10,-2.6866965496780373e-10,-1.8579416533921698e-10,-1.3364911273606747e-10,-9.55678708238365e-11,-6.478741548677053e-11,-4.7497018011001685e-11,-3.8576164057039577e-11,-3.0017963817522126e-11,-2.3207234735365457e-11,-1.6594650171624704e-11,-1.1563956054487908e-11,-6.558466537591821e-10,-5.199948808667637e-10,-4.213400790090031e-10,-3.2847039275993147e-10,-2.515240898517509e-10,-1.9171554444117936e-10,-1.460100807143623e-10,-1.1175705920680684e-10,-9.155514454415396e-11,-7.247065809674379e-11,-5.637168721303107e-11,-4.740025784988008e-11,-3.586430159808898e-11,-2.6380237391010368e-11,-1.9312685789959868e-11,-1.3426881104540309e-11,-9.053171464005574e-12,-6.021842498562933e-12,-4.487100721497288e-12,-2.9837090313917323e-12,-1.9124175825860317e-12,-1.2055794032122215e-12,-7.217193123433755e-13
57,-3.2098761738414286e-09,-2.316655803670218e-09,-1.5859892816606217e-09,-1.1324728685449391e-09,-8.032692630696195e-10,-5.514293556190055e-10,-3.792827358049523e-10,-2.58061978369055e-10,-1.7749189945379422e-10,-1.2741935568117512e-10,-9.110502859652758e-11,-6.190201740750339e-11,-4.551736791109203e-11,-3.70470687536247e-11,-2.8919548358591015e-11,-2.2424557537269055e-11,-1.6102622550525297e-11,-1.1269136060640364e-11,-6.431517876987549e-10,-5.069900909647625e-10,-4.093057092275779e-10,-3.178200915065349e-10,-2.4258048924416704e-10,-1.845089373673954e-10,-1.4042041571525083e-10,-1.0756894507236391e-10,-8.824047973874926e-11,-6.998127144951779e-11,-5.4570722025167786e-11,-4.596098602957571e-11,-3.488097812929504e-11,-2.5739729741494807e-11,-1.889775039620377e-11,-1.3172960781181663e-11,-8.89878120134416e-12,-5.924339139767155e-12,-4.41419940383809e-12,-2.9346066284964123e-12,-1.880024326004492e-12,-1.184407319327882e-12,-7.085435262486779e-13
58,-3.084152205134453e-09,-2.197296806173591e-09,-1.4881900486294027e-09,-1.058731355565561e-09,-7.510212069105971e-10,-5.17650115495029e-10,-3.58935658809855e-10,-2.4700141092402247e-10,-1.720251352274822e-10,-1.247888725061649e-10,-9.009608781486799e-11,-6.176785501412176e-11,-4.563415516281828e-11,-3.720544348527814e-11,-2.9115315344155953e-11,-2.2606696732047445e-11,-1.625737591632985e-11,-1.1385537679183643e-11,-6.099669737387984e-10,-4.827554518017083e-10,-3.916675367392153e-10,-3.062339024982036e-10,-2.3568068064515144e-10,-1.807837223362231e-10,-1.386602614140606e-10,-1.0689756263478441e-10,-8.79370701271911e-11,-6.992708543588002e-11,-5.4703320527844434e-11,-4.613130362346437e-11,-3.50861903133098e-11,-2.592688525274842e-11,-1.9044192111242967e-11,-1.3270489064482723e-11,-8.953956431735962e-12,-5.949940021505034e-12,-4.427892649460285e-12,-2.9377801534612716e-12,-1.8778111914309787e-12,-1.180315339853581e-12,-7.043702340864333e-13
59,-3.1067567441332537e-09,-2.1976966818132486e-09,-1.4780676325352284e-09,-1.0474739490111131e-09,-7.412162123064669e-10,-5.103235439080422e-10,-3.5417289453869037e-10,-2.443943743892968e-10,-1.7095720511354218e-10,-1.2464131830630012e-10,-9.054270390770853e-11,-6.257166647718318e-11,-4.651227195022635e-11,-3.8044159078370454e-11,-2.991254403089944e-11,-2.3307034743571702e-11,-1.6834721417720884e-11,-1.1829643413352715e-11,-6.0403385318936e-10,-4.781518426866863e-10,-3.885253373794788e-10,-3.046183806821739e-10,-2.3543769539981256e-10,-1.8152991781993846e-10,-1.3997560931588152e-10,-1.0844247433681127e-10,-8.94562482070372e-11,-7.135873377038282e-11,-5.6039280989845026e-11,-4.7352099714242554e-11,-3.614104848406619e-11,-2.6783358151669818e-11,-1.9705904839195314e-11,-1.3736662803318167e-11,-9.256892635676371e-12,-6.1343103568367335e-12,-4.555779759308179e-12,-3.0121845694451813e-12,-1.917639503971707e-12,-1.2002751064019811e-12,-7.129561611283166e-13
60,-2.977913122275137e-09,-2.0773348772716565e-09,-1.3813187473400142e-09,-9.75138793983426e-10,-6.89931432994742e-10,-4.766940620525627e-10,-3.3319344984352517e-10,-2.3221757456173513e-10,-1.6428124826449105e-10,-1.2100665624471038e-10,-8.884897628523431e-11,-6.214919967277627e-11,-4.6588915218282e-11,-3.8268328627240103e-11,-3.0273538930019296e-11,-2.369543984442825e-11,-1.7214019683264742e-11,-1.215311563354636e-11,-5.707086352982105e-10,-4.536700103098886e-10,-3.707088590159611e-10,-2.9293098359086415e-10,-2.2849657136844713e-10,-1.7780382292169413e-10,-1.382793822970475e-10,-1.0794802798169949e-10,-8.941940792214909e-11,-7.16545689775222e-11,-5.658414409896057e-11,-4.794629266365443e-11,-3.6774766356445016e-11,-2.7366723633675806e-11,-2.0191017677738337e-11,-1.4096620984846976e-11,-9.498586737363262e-12,-6.283892948480279e-12,-4.659577133031003e-12,-3.07241458355773e-12,-1.9494253251808155e-12,-1.2156776416060775e-12,-7.190710745543424e-13
61,-2.6767854059840272e-09,-1.8442963840583685e-09,-1.2167032788185235e-09,-8.585268364623501e-10,-6.094514420999023e-10,-4.241576586945398e-10,-2.995789345836012e-10,-2.115534048725783e-10,-1.5180886268169717e-10,-1.1325446506188164e-10,-8.425722240716183e-11,-5.979456261227474e-11,-4.525350274927649e-11,-3.733916469844628e-11,-2.9729333596967414e-11,-2.3374876586216903e-11,-1.707671899292582e-11,-1.2110194748087557e-11,-5.140074309153596e-10,-4.1237706860098147e-10,-3.402084202451467e-10,-2.720434317845337e-10,-2.1475879456526535e-10,-1.6887900427507207e-10,-1.3256124507505278e-10,-1.0436017589764251e-10,-8.684745612091936e-11,-6.99401082431798e-11,-5.55604256454494e-11,-4.7215224814424455e-11,-3.6396856195322545e-11,-2.7199155762053417e-11,-2.012533498113043e-11,-1.407869827742296e-11,-9.495316940065707e-12,-6.281753977556023e-12,-4.656449586984785e-12,-3.0684272904921757e-12,-1.9451702458710892e-12,-1.2117162176471651e-12,-7.157513629385001e-13
62,-2.6778033340866347e-09,-1.842385477775988e-09,-1.2150120636375737e-09,-8.580988210087743e-10,-6.101620053278691e-10,-4.257296835093003e-10,-3.015956080166106e-10,-2.1369641249671968e-10,-1.5384301705117018e-10,-1.1505723975600894e-10,-8.57829147775581e-11,-6.09807632076845e-11,-4.617369760462486e-11,-3.8091156523093235e-11,-3.031918025240051e-11,-2.3822174893897837e-11,-1.7383408634018215e-11,-1.2308988530517245e-11,-5.163760332673069e-10,-4.1492714140191833e-10,-3.4284651726253884e-10,-2.747010070804779e-10,-2.1731921845082101e-10,-1.7121891680012426e-10,-1.3459536186049465e-10,-1.0605576224956962e-10,-8.827111254378741e-11,-7.108194431520398e-11,-5.6459355847524804e-11,-4.796415255717254e-11,-3.695108961126325e-11,-2.7587384601914352e-11,-2.0391469261208446e-11,-1.4249541932742019e-11,-9.60308900658408e-12,-6.352017730374898e-12,-4.710017612443216e-12,-3.105696305759856e-12,-1.970677015850255e-12,-1.2289432751142441e-12,-7.267877088366231e-13
63,-2.655960951659824e-09,-1.8253020560478735e-09,-1.2043904927913536e-09,-8.521544239454463e-10,-6.074885744901117e-10,-4.2527548530929017e-10,-3.02297419762526e-10,-2.149151112051963e-10,-1.5516505682886117e-10,-1.1627793298368028e-10,-8.683380148413309e-11,-6.180072435416016e-11,-4.680614584002199e-11,-3.860362195740346e-11,-3.0716013485964995e-11,-2.41178580050467e-11,-1.7580163509326623e-11,-1.2431453601317031e-11,-5.162027085805434e-10,-4.1557542921861034e-10,-3.439417447058163e-10,-2.761170946703407e-10,-2.1885520382455978e-10,-1.7270218980402832e-10,-1.359194774795048e-10,-1.0717274431333935e-10,-8.920872780279293e-11,-7.183037403155014e-11,-5.7044354246824533e-11,-4.8447204601895316e-11,-3.7302133813201325e-11,-2.7827012143636562e-11,-2.0551157977402388e-11,-1.4349617357555125e-11,-9.666413633205985e-12,-6.395340180754948e-12,-4.744770687558043e-12,-3.1318327962405308e-12,-1.9900251421907496e-12,-1.242951957030838e-12,-7.363574149047657e-13
64,-2.5049063999913306e-09,-1.7211783349009248e-09,-1.1387252422106383e-09,-8.092072113937589e-10,-5.801025349471222e-10,-4.089801318450527e-10,-2.928167040147903e-10,-2.0969151079747654e-10,-1.5236023367779203e-10,-1.1470198055953713e-10,-8.599587446282387e-11,-6.14155922674996e-11,-4.659653701168921e-11,-3.845462271005981e-11,-3.0624268825235964e-11,-2.4056242003117312e-11,-1.7542984228366394e-11,-1.2407270467780414e-11,-4.988213276552096e-10,-4.033766546347944e-10,-3.3509609622860877e-10,-2.7021631922001027e-10,-2.151134937746929e-10,-1.7039565361923182e-10,-1.345294679105326e-10,-1.0634164911263771e-10,-8.861881358559786e-11,-7.143573174801174e-11,-5.680597516414032e-11,-4.827196029491322e-11,-3.720284138591401e-11,-2.7772188517353126e-11,-2.0518919833683054e-11,-1.4330751536231347e-11,-9.6557674035734e-12,-6.390324071728389e-12,-4.742362722740943e-12,-3.1317621278958418e-12,-1.9911539718030547e-12,-1.2444004067592162e-12,-7.376596990544768e-13
65,-2.1081866485900745e-09,-1.451108301773237e-09,-9.6749512909562e-10,-6.942515983801186e-10,-5.033919920574715e-10,-3.59749287056761e-10,-2.610380855600254e-10,-1.894643314565441e-10,-1.3934950890395664e-10,-1.0590357936311139e-10,-8.009811860138839e-11,-5.7696116246883943e-11,-4.4000983466827026e-11,-3.639801140021433e-11,-2.9083336964862778e-11,-2.290224886953466e-11,-1.6755829068814465e-11,-1.188732316797367e-11,-4.4320322418773627e-10,-3.631389882830017e-10,-3.0471655046338244e-10,-2.484191744733795e-10,-1.9959149514963472e-10,-1.592283192648701e-10,-1.264662799202041e-10,-1.0051006509133997e-10,-8.400394754636685e-11,-6.792589250257549e-11,-5.421520083969745e-11,-4.615629039574552e-11,-3.5689658915804845e-11,-2.67252682083326e-11,-1.980049862740235e-11,-1.387159602323981e-11,-9.378054686887454e-12,-6.229149278012329e-12,-4.632042112207162e-12,-3.0689112235783427e-12,-1.9579673542599814e-12,-1.2277545174146e-12,-7.302457147897737e-13
66,-1.7726118831443716e-09,-1.2346652166175884e-09,-8.365981075219666e-10,-6.081746536492835e-10,-4.464381675530895e-10,-3.230496549555393e-10,-2.3688646931585405e-10,-1.7359219060827156e-10,-1.2875156659580735e-10,-9.852936306777249e-11,-7.505397561021365e-11,-5.451252885580524e-11,-4.182740378869736e-11,-3.4716648668826566e-11,-2.7872460463991518e-11,-2.2035981160534908e-11,-1.62083020247768e-11,-1.1559068491366075e-11,-4.008102804037959e-10,-3.3224856738995654e-10,-2.8115955008250796e-10,-2.3132804477912126e-10,-1.873496433242069e-10,-1.5043593470600524e-10,-1.2014730892715533e-10,-9.596254559030668e-11,-8.043987320671832e-11,-6.526501604629554e-11,-5.230598253998867e-11,-4.4636948285065525e-11,-3.466217852173364e-11,-2.6069062856199554e-11,-1.9391323129455163e-11,-1.3641562000118511e-11,-9.25975193043703e-12,-6.172994527258279e-12,-4.5977936674927245e-12,-3.053994893241577e-12,-1.9532584312206248e-12,-1.2274697754854352e-12,-7.315674982267714e-13
67,-1.5819599953106684e-09,-1.1331588953839274e-09,-7.896106320697045e-10,-5.842646141499257e-10,-4.3511191189516393e-10,-3.188127630062779e-10,-2.3569822941485853e-10,-1.735829961762839e-10,-1.2894945665129105e-10,-9.857930518399166e-11,-7.49015810069942e-11,-5.4172795150351233e-11,-4.14298940901194e-11,-3.4332835079973373e-11,-2.750388542973783e-11,-2.1715896272447273e-11,-1.595031516968146e-11,-1.1367615114807977e-11,-3.951683972205311e-10,-3.291706939550701e-10,-2.7897443230380606e-10,-2.2972139125153365e-10,-1.8598567886583582e-10,-1.4920700613401283e-10,-1.1904244872095434e-10,-9.497571098985828e-11,-7.955089988649726e-11,-6.448317028876405e-11,-5.1622442663021126e-11,-4.403065363622524e-11,-3.416240327719194e-11,-2.568177010162554e-11,-1.9105623017403605e-11,-1.345054810542118e-11,-9.141654872499847e-12,-6.103419887884778e-12,-4.548949450277523e-12,-3.024406947392474e-12,-1.935628827188739e-12,-1.2166868498137722e-12,-7.249923698108554e-13
